[56675][ 47][228]=30604241614040404
[65084][ 54][230]=30604241614040535
[65085][ 54][231]=30604241614040537
[65086][ 54][232]=30604241614040715
[65087][ 54][233]=30604241614040717
[65088][ 54][234]=30604241614040735
[65089][ 54][235]=30604241614040737
[65090][ 54][236]=30604241614042515
[65091][ 54][237]=30604241614042517
[65092][ 54][238]=30604241614042535
[65093][ 54][239]=30604241614042537
[65094][ 54][240]=30604241614042715
[65095][ 54][241]=30604241614042717
[65096][ 54][242]=30604241614042735
[65097][ 54][243]=30604241614042737
[65098][ 54][244]=30604241614060515
[65099][ 54][245]=30604241614060517
[65100][ 54][246]=30604241614060535
[65101][ 54][247]=30604241614060537
[65102][ 54][248]=30604241614060715
[65103][ 54][249]=30604241614060717
[65104][ 54][250]=30604241614060735
[65105][ 54][251]=30604241614060737
[65106][ 54][252]=30604241614062515
[65107][ 54][253]=30604241614062517
[65108][ 54][254]=30604241614062535
[65109][ 54][255]=30604241614062537
[65110][ 54][256]=30604241614062715
[65111][ 54][257]=30604241614062717
[65112][ 54][258]=30604241614062735
[65113][ 54][259]=30604241614062737
[65114][ 54][260]=30604241614240515
[65115][ 54][261]=30604241614240517
[65116][ 54][262]=30604241614240535
[65117][ 54][263]=30604241614240537
[65118][ 54][264]=30604241614240715
[65119][ 54][265]=30604241614240717
[65120][ 54][266]=30604241614240735
[65121][ 54][267]=30604241614240737
[65122][ 54][268]=30604241614242515
[EXTRA][735][ 68]=30604241614242117
[EXTRA][735][ 69]=30604241614242153
[EXTRA][735][ 70]=30604241614242157
[EXTRA][735][ 71]=30604241614242513
[65123][ 54][269]=30604241614242517
[EXTRA][735][ 72]=30604241614242135
[EXTRA][735][ 73]=30604241614242171
[EXTRA][735][ 74]=30604241614242175
[EXTRA][735][ 75]=30604241614242531
[65124][ 54][270]=30604241614242535
[65125][ 54][271]=30604241614242537
[65126][ 54][272]=30604241614242715
[65127][ 54][273]=30604241614242717
[65128][ 54][274]=30604241614242735
[65129][ 54][275]=30604241614242737
[65130][ 54][276]=30604241614260515
[65131][ 54][277]=30604241614260517
[65132][ 54][278]=30604241614260535
[65133][ 54][279]=30604241614260537
[65134][ 54][280]=30604241614260715
[65135][ 54][281]=30604241614260717
[65136][ 54][282]=30604241614260735
[65137][ 54][283]=30604241614260737
[65138][ 54][284]=30604241614262515
[65139][ 54][285]=30604241614262517
[65140][ 54][286]=30604241614262535
[65141][ 54][287]=30604241614262537
[65142][ 54][288]=30604241614262715
[65143][ 54][289]=30604241614262717
[65144][ 54][290]=30604241614262735
[65145][ 54][291]=30604241614262737
[65146][ 54][292]=30604241616040515
[65147][ 54][293]=30604241616040517
[65148][ 54][294]=30604241616040535
[65149][ 54][295]=30604241616040537
[65150][ 54][296]=30604241616040715
[65151][ 54][297]=30604241616040717
[65152][ 54][298]=30604241616040735
[65153][ 54][299]=30604241616040737
[65154][ 54][300]=30604241616042515
[65155][ 54][301]=30604241616042517
[65156][ 54][302]=30604241616042535
[65157][ 54][303]=30604241616042537
[65158][ 54][304]=30604241616042715
[65159][ 54][305]=30604241616042717
[65160][ 54][306]=30604241616042735
[65161][ 54][307]=30604241616042737
[65162][ 54][308]=30604241616060515
[65163][ 54][309]=30604241616060517
[65164][ 54][310]=30604241616060535
[65165][ 54][311]=30604241616060537
[65166][ 54][312]=30604241616060715
[65167][ 54][313]=30604241616060717
[65168][ 54][314]=30604241616060735
[65169][ 54][315]=30604241616060737
[65170][ 54][316]=30604241616062515
[65171][ 54][317]=30604241616062517
[65172][ 54][318]=30604241616062535
[65173][ 54][319]=30604241616062537
[65174][ 54][320]=30604241616062715
[65175][ 54][321]=30604241616062717
[65176][ 54][322]=30604241616062735
[65177][ 54][323]=30604241616062737
[65178][ 54][324]=30604241616240515
[65179][ 54][325]=30604241616240517
[65180][ 54][326]=30604241616240535
[65181][ 54][327]=30604241616240537
[65182][ 54][328]=30604241616240715
[65183][ 54][329]=30604241616240717
[65184][ 54][330]=30604241616240735
[65185][ 54][331]=30604241616240737
[66283][ 55][228]=30604241614041404
[66284][ 55][229]=30604241614041406
[66285][ 55][230]=30604241614041424
[66286][ 55][231]=30604241614041426
[66287][ 55][232]=30604241614041604
[66288][ 55][233]=30604241614041606
[66289][ 55][234]=30604241614041624
[66290][ 55][235]=30604241614041626
[66291][ 55][236]=30604241614043404
[66292][ 55][237]=30604241614043406
[66293][ 55][238]=30604241614043424
[66294][ 55][239]=30604241614043426
[66295][ 55][240]=30604241614043604
[66296][ 55][241]=30604241614043606
[66297][ 55][242]=30604241614043624
[66298][ 55][243]=30604241614043626
[66299][ 55][244]=30604241614061404
[66300][ 55][245]=30604241614061406
[66301][ 55][246]=30604241614061424
[66302][ 55][247]=30604241614061426
[66303][ 55][248]=30604241614061604
[66304][ 55][249]=30604241614061606
[66305][ 55][250]=30604241614061624
[66306][ 55][251]=30604241614061626
[66307][ 55][252]=30604241614063404
[66308][ 55][253]=30604241614063406
[66309][ 55][254]=30604241614063424
[66310][ 55][255]=30604241614063426
[66311][ 55][256]=30604241614063604
[66312][ 55][257]=30604241614063606
[66313][ 55][258]=30604241614063624
[66314][ 55][259]=30604241614063626
[66315][ 55][260]=30604241614241404
[66316][ 55][261]=30604241614241406
[66317][ 55][262]=30604241614241424
[66318][ 55][263]=30604241614241426
[66319][ 55][264]=30604241614241604
[66320][ 55][265]=30604241614241606
[66321][ 55][266]=30604241614241624
[66322][ 55][267]=30604241614241626
[EXTRA][735][ 76]=30604241614243004
[EXTRA][735][ 77]=30604241614243040
[EXTRA][735][ 78]=30604241614243044
[EXTRA][735][ 79]=30604241614243400
[66323][ 55][268]=30604241614243404
[EXTRA][735][ 80]=30604241614243006
[EXTRA][735][ 81]=30604241614243042
[EXTRA][735][ 82]=30604241614243046
[EXTRA][735][ 83]=30604241614243402
[66324][ 55][269]=30604241614243406
[66325][ 55][270]=30604241614243424
[66326][ 55][271]=30604241614243426
[66327][ 55][272]=30604241614243604
[66328][ 55][273]=30604241614243606
[66329][ 55][274]=30604241614243624
[66330][ 55][275]=30604241614243626
[66331][ 55][276]=30604241614261404
[66332][ 55][277]=30604241614261406
[66333][ 55][278]=30604241614261424
[66334][ 55][279]=30604241614261426
[66335][ 55][280]=30604241614261604
[66336][ 55][281]=30604241614261606
[66337][ 55][282]=30604241614261624
[66338][ 55][283]=30604241614261626
[66339][ 55][284]=30604241614263404
[66340][ 55][285]=30604241614263406
[66341][ 55][286]=30604241614263424
[66342][ 55][287]=30604241614263426
[66343][ 55][288]=30604241614263604
[66344][ 55][289]=30604241614263606
[66345][ 55][290]=30604241614263624
[66346][ 55][291]=30604241614263626
[66347][ 55][292]=30604241616041404
[66348][ 55][293]=30604241616041406
[66349][ 55][294]=30604241616041424
[66350][ 55][295]=30604241616041426
[66351][ 55][296]=30604241616041604
[66352][ 55][297]=30604241616041606
[66353][ 55][298]=30604241616041624
[66354][ 55][299]=30604241616041626
[66355][ 55][300]=30604241616043404
[66356][ 55][301]=30604241616043406
[66357][ 55][302]=30604241616043424
[66358][ 55][303]=30604241616043426
[66359][ 55][304]=30604241616043604
[66360][ 55][305]=30604241616043606
[66361][ 55][306]=30604241616043624
[66362][ 55][307]=30604241616043626
[66363][ 55][308]=30604241616061404
[66364][ 55][309]=30604241616061406
[66365][ 55][310]=30604241616061424
[66366][ 55][311]=30604241616061426
[66367][ 55][312]=30604241616061604
[66368][ 55][313]=30604241616061606
[66369][ 55][314]=30604241616061624
[66370][ 55][315]=30604241616061626
[66371][ 55][316]=30604241616063404
[66372][ 55][317]=30604241616063406
[66373][ 55][318]=30604241616063424
[66374][ 55][319]=30604241616063426
[66375][ 55][320]=30604241616063604
[66376][ 55][321]=30604241616063606
[66377][ 55][322]=30604241616063624
[66378][ 55][323]=30604241616063626
[66379][ 55][324]=30604241616241404
[66380][ 55][325]=30604241616241406
[66381][ 55][326]=30604241616241424
[66382][ 55][327]=30604241616241426
[66383][ 55][328]=30604241616241604
[66384][ 55][329]=30604241616241606
[66385][ 55][330]=30604241616241624
[66386][ 55][331]=30604241616241626
[67484][ 56][228]=30604241614041405
[67485][ 56][229]=30604241614041407
[67486][ 56][230]=30604241614041425
[67487][ 56][231]=30604241614041427
[67488][ 56][232]=30604241614041605
[67489][ 56][233]=30604241614041607
[67490][ 56][234]=30604241614041625
[67491][ 56][235]=30604241614041627
[67492][ 56][236]=30604241614043405
[67493][ 56][237]=30604241614043407
[67494][ 56][238]=30604241614043425
[67495][ 56][239]=30604241614043427
[67496][ 56][240]=30604241614043605
[67497][ 56][241]=30604241614043607
[67498][ 56][242]=30604241614043625
[67499][ 56][243]=30604241614043627
[67500][ 56][244]=30604241614061405
[67501][ 56][245]=30604241614061407
[67502][ 56][246]=30604241614061425
[67503][ 56][247]=30604241614061427
[67504][ 56][248]=30604241614061605
[67505][ 56][249]=30604241614061607
[67506][ 56][250]=30604241614061625
[67507][ 56][251]=30604241614061627
[67508][ 56][252]=30604241614063405
[67509][ 56][253]=30604241614063407
[67510][ 56][254]=30604241614063425
[67511][ 56][255]=30604241614063427
[67512][ 56][256]=30604241614063605
[67513][ 56][257]=30604241614063607
[67514][ 56][258]=30604241614063625
[67515][ 56][259]=30604241614063627
[67516][ 56][260]=30604241614241405
[67517][ 56][261]=30604241614241407
[67518][ 56][262]=30604241614241425
[67519][ 56][263]=30604241614241427
[67520][ 56][264]=30604241614241605
[67521][ 56][265]=30604241614241607
[67522][ 56][266]=30604241614241625
[EXTRA][735][ 84]=30604241614241227
[EXTRA][735][ 85]=30604241614241263
[EXTRA][735][ 86]=30604241614241267
[EXTRA][735][ 87]=30604241614241623
[67523][ 56][267]=30604241614241627
[EXTRA][735][ 88]=30604241614243005
[EXTRA][735][ 89]=30604241614243041
[EXTRA][735][ 90]=30604241614243045
[EXTRA][735][ 91]=30604241614243401
[67524][ 56][268]=30604241614243405
[67525][ 56][269]=30604241614243407
[67526][ 56][270]=30604241614243425
[67527][ 56][271]=30604241614243427
[67528][ 56][272]=30604241614243605
[67529][ 56][273]=30604241614243607
[67530][ 56][274]=30604241614243625
[67531][ 56][275]=30604241614243627
[67532][ 56][276]=30604241614261405
[67533][ 56][277]=30604241614261407
[67534][ 56][278]=30604241614261425
[67535][ 56][279]=30604241614261427
[67536][ 56][280]=30604241614261605
[67537][ 56][281]=30604241614261607
[67538][ 56][282]=30604241614261625
[67539][ 56][283]=30604241614261627
[67540][ 56][284]=30604241614263405
[67541][ 56][285]=30604241614263407
[67542][ 56][286]=30604241614263425
[67543][ 56][287]=30604241614263427
[67544][ 56][288]=30604241614263605
[67545][ 56][289]=30604241614263607
[67546][ 56][290]=30604241614263625
[67547][ 56][291]=30604241614263627
[67548][ 56][292]=30604241616041405
[67549][ 56][293]=30604241616041407
[67550][ 56][294]=30604241616041425
[67551][ 56][295]=30604241616041427
[67552][ 56][296]=30604241616041605
[67553][ 56][297]=30604241616041607
[67554][ 56][298]=30604241616041625
[67555][ 56][299]=30604241616041627
[67556][ 56][300]=30604241616043405
[67557][ 56][301]=30604241616043407
[67558][ 56][302]=30604241616043425
[67559][ 56][303]=30604241616043427
[67560][ 56][304]=30604241616043605
[67561][ 56][305]=30604241616043607
[67562][ 56][306]=30604241616043625
[67563][ 56][307]=30604241616043627
[67564][ 56][308]=30604241616061405
[67565][ 56][309]=30604241616061407
[67566][ 56][310]=30604241616061425
[67567][ 56][311]=30604241616061427
[67568][ 56][312]=30604241616061605
[67569][ 56][313]=30604241616061607
[67570][ 56][314]=30604241616061625
[67571][ 56][315]=30604241616061627
[67572][ 56][316]=30604241616063405
[67573][ 56][317]=30604241616063407
[67574][ 56][318]=30604241616063425
[67575][ 56][319]=30604241616063427
[67576][ 56][320]=30604241616063605
[67577][ 56][321]=30604241616063607
[67578][ 56][322]=30604241616063625
[67579][ 56][323]=30604241616063627
[67580][ 56][324]=30604241616241405
[67581][ 56][325]=30604241616241407
[67582][ 56][326]=30604241616241425
[67583][ 56][327]=30604241616241427
[67584][ 56][328]=30604241616241605
[67585][ 56][329]=30604241616241607
[67586][ 56][330]=30604241616241625
[67587][ 56][331]=30604241616241627
[68685][ 57][228]=30604241614041414
[68686][ 57][229]=30604241614041416
[68687][ 57][230]=30604241614041434
[68688][ 57][231]=30604241614041436
[68689][ 57][232]=30604241614041614
[68690][ 57][233]=30604241614041616
[68691][ 57][234]=30604241614041634
[68692][ 57][235]=30604241614041636
[68693][ 57][236]=30604241614043414
[68694][ 57][237]=30604241614043416
[68695][ 57][238]=30604241614043434
[68696][ 57][239]=30604241614043436
[68697][ 57][240]=30604241614043614
[68698][ 57][241]=30604241614043616
[68699][ 57][242]=30604241614043634
[68700][ 57][243]=30604241614043636
[68701][ 57][244]=30604241614061414
[68702][ 57][245]=30604241614061416
[68703][ 57][246]=30604241614061434
[68704][ 57][247]=30604241614061436
[68705][ 57][248]=30604241614061614
[68706][ 57][249]=30604241614061616
[68707][ 57][250]=30604241614061634
[68708][ 57][251]=30604241614061636
[68709][ 57][252]=30604241614063414
[68710][ 57][253]=30604241614063416
[68711][ 57][254]=30604241614063434
[68712][ 57][255]=30604241614063436
[68713][ 57][256]=30604241614063614
[68714][ 57][257]=30604241614063616
[68715][ 57][258]=30604241614063634
[68716][ 57][259]=30604241614063636
[68717][ 57][260]=30604241614241414
[68718][ 57][261]=30604241614241416
[68719][ 57][262]=30604241614241434
[68720][ 57][263]=30604241614241436
[68721][ 57][264]=30604241614241614
[68722][ 57][265]=30604241614241616
[68723][ 57][266]=30604241614241634
[EXTRA][735][ 92]=30604241614241236
[EXTRA][735][ 93]=30604241614241272
[EXTRA][735][ 94]=30604241614241276
[EXTRA][735][ 95]=30604241614241632
[68724][ 57][267]=30604241614241636
[68725][ 57][268]=30604241614243414
[68726][ 57][269]=30604241614243416
[68727][ 57][270]=30604241614243434
[68728][ 57][271]=30604241614243436
[68729][ 57][272]=30604241614243614
[68730][ 57][273]=30604241614243616
[68731][ 57][274]=30604241614243634
[EXTRA][735][ 96]=30604241614243236
[EXTRA][735][ 97]=30604241614243272
[EXTRA][735][ 98]=30604241614243276
[EXTRA][735][ 99]=30604241614243632
[68732][ 57][275]=30604241614243636
[68733][ 57][276]=30604241614261414
[68734][ 57][277]=30604241614261416
[68735][ 57][278]=30604241614261434
[68736][ 57][279]=30604241614261436
[68737][ 57][280]=30604241614261614
[68738][ 57][281]=30604241614261616
[EXTRA][735][100]=30604241614261270
[EXTRA][735][101]=30604241614261274
[EXTRA][735][102]=30604241614261630
[68739][ 57][282]=30604241614261634
[68740][ 57][283]=30604241614261636
[68741][ 57][284]=30604241614263414
[68742][ 57][285]=30604241614263416
[68743][ 57][286]=30604241614263434
[68744][ 57][287]=30604241614263436
[68745][ 57][288]=30604241614263614
[68746][ 57][289]=30604241614263616
[68747][ 57][290]=30604241614263634
[68748][ 57][291]=30604241614263636
[68749][ 57][292]=30604241616041414
[68750][ 57][293]=30604241616041416
[68751][ 57][294]=30604241616041434
[68752][ 57][295]=30604241616041436
[68753][ 57][296]=30604241616041614
[68754][ 57][297]=30604241616041616
[68755][ 57][298]=30604241616041634
[68756][ 57][299]=30604241616041636
[68757][ 57][300]=30604241616043414
[68758][ 57][301]=30604241616043416
[68759][ 57][302]=30604241616043434
[68760][ 57][303]=30604241616043436
[68761][ 57][304]=30604241616043614
[68762][ 57][305]=30604241616043616
[68763][ 57][306]=30604241616043634
[68764][ 57][307]=30604241616043636
[68765][ 57][308]=30604241616061414
[68766][ 57][309]=30604241616061416
[68767][ 57][310]=30604241616061434
[68768][ 57][311]=30604241616061436
[68769][ 57][312]=30604241616061614
[68770][ 57][313]=30604241616061616
[68771][ 57][314]=30604241616061634
[68772][ 57][315]=30604241616061636
[68773][ 57][316]=30604241616063414
[68774][ 57][317]=30604241616063416
[68775][ 57][318]=30604241616063434
[68776][ 57][319]=30604241616063436
[68777][ 57][320]=30604241616063614
[68778][ 57][321]=30604241616063616
[68779][ 57][322]=30604241616063634
[68780][ 57][323]=30604241616063636
[68781][ 57][324]=30604241616241414
[68782][ 57][325]=30604241616241416
[68783][ 57][326]=30604241616241434
[68784][ 57][327]=30604241616241436
[68785][ 57][328]=30604241616241614
[68786][ 57][329]=30604241616241616
[68787][ 57][330]=30604241616241634
[68788][ 57][331]=30604241616241636
[69886][ 58][228]=30604241614041415
[69887][ 58][229]=30604241614041417
[69888][ 58][230]=30604241614041435
[69889][ 58][231]=30604241614041437
[69890][ 58][232]=30604241614041615
[69891][ 58][233]=30604241614041617
[69892][ 58][234]=30604241614041635
[69893][ 58][235]=30604241614041637
[69894][ 58][236]=30604241614043415
[69895][ 58][237]=30604241614043417
[69896][ 58][238]=30604241614043435
[69897][ 58][239]=30604241614043437
[69898][ 58][240]=30604241614043615
[69899][ 58][241]=30604241614043617
[69900][ 58][242]=30604241614043635
[69901][ 58][243]=30604241614043637
[69902][ 58][244]=30604241614061415
[69903][ 58][245]=30604241614061417
[69904][ 58][246]=30604241614061435
[69905][ 58][247]=30604241614061437
[69906][ 58][248]=30604241614061615
[69907][ 58][249]=30604241614061617
[69908][ 58][250]=30604241614061635
[69909][ 58][251]=30604241614061637
[69910][ 58][252]=30604241614063415
[69911][ 58][253]=30604241614063417
[69912][ 58][254]=30604241614063435
[69913][ 58][255]=30604241614063437
[69914][ 58][256]=30604241614063615
[69915][ 58][257]=30604241614063617
[69916][ 58][258]=30604241614063635
[69917][ 58][259]=30604241614063637
[69918][ 58][260]=30604241614241415
[69919][ 58][261]=30604241614241417
[69920][ 58][262]=30604241614241435
