[210175][175][  0]=30604241504062604
[218663][182][ 81]=30604241506242717
[218664][182][ 82]=30604241506242735
[218665][182][ 83]=30604241506242737
[218666][182][ 84]=30604241506260515
[218667][182][ 85]=30604241506260517
[218668][182][ 86]=30604241506260535
[218669][182][ 87]=30604241506260537
[218670][182][ 88]=30604241506260715
[218671][182][ 89]=30604241506260717
[218672][182][ 90]=30604241506260735
[218673][182][ 91]=30604241506260737
[218674][182][ 92]=30604241506262515
[218675][182][ 93]=30604241506262517
[218676][182][ 94]=30604241506262535
[218677][182][ 95]=30604241506262537
[218678][182][ 96]=30604241506262715
[218679][182][ 97]=30604241506262717
[218680][182][ 98]=30604241506262735
[218681][182][ 99]=30604241506262737
[219783][183][  0]=30604241504063604
[219784][183][  1]=30604241504063606
[219785][183][  2]=30604241504063624
[219786][183][  3]=30604241504063626
[219787][183][  4]=30604241504241404
[219788][183][  5]=30604241504241406
[219789][183][  6]=30604241504241424
[219790][183][  7]=30604241504241426
[219791][183][  8]=30604241504241604
[219792][183][  9]=30604241504241606
[219793][183][ 10]=30604241504241624
[219794][183][ 11]=30604241504241626
[219795][183][ 12]=30604241504243404
[219796][183][ 13]=30604241504243406
[219797][183][ 14]=30604241504243424
[219798][183][ 15]=30604241504243426
[219799][183][ 16]=30604241504243604
[219800][183][ 17]=30604241504243606
[219801][183][ 18]=30604241504243624
[219802][183][ 19]=30604241504243626
[219803][183][ 20]=30604241504261404
[219804][183][ 21]=30604241504261406
[219805][183][ 22]=30604241504261424
[219806][183][ 23]=30604241504261426
[219807][183][ 24]=30604241504261604
[219808][183][ 25]=30604241504261606
[219809][183][ 26]=30604241504261624
[219810][183][ 27]=30604241504261626
[219811][183][ 28]=30604241504263404
[219812][183][ 29]=30604241504263406
[219813][183][ 30]=30604241504263424
[219814][183][ 31]=30604241504263426
[219815][183][ 32]=30604241504263604
[219816][183][ 33]=30604241504263606
[219817][183][ 34]=30604241504263624
[219818][183][ 35]=30604241504263626
[219819][183][ 36]=30604241506041404
[219820][183][ 37]=30604241506041406
[219821][183][ 38]=30604241506041424
[219822][183][ 39]=30604241506041426
[219823][183][ 40]=30604241506041604
[219824][183][ 41]=30604241506041606
[219825][183][ 42]=30604241506041624
[219826][183][ 43]=30604241506041626
[219827][183][ 44]=30604241506043404
[219828][183][ 45]=30604241506043406
[219829][183][ 46]=30604241506043424
[219830][183][ 47]=30604241506043426
[219831][183][ 48]=30604241506043604
[219832][183][ 49]=30604241506043606
[219833][183][ 50]=30604241506043624
[219834][183][ 51]=30604241506043626
[219835][183][ 52]=30604241506061404
[219836][183][ 53]=30604241506061406
[219837][183][ 54]=30604241506061424
[219838][183][ 55]=30604241506061426
[219839][183][ 56]=30604241506061604
[219840][183][ 57]=30604241506061606
[219841][183][ 58]=30604241506061624
[219842][183][ 59]=30604241506061626
[219843][183][ 60]=30604241506063404
[219844][183][ 61]=30604241506063406
[219845][183][ 62]=30604241506063424
[219846][183][ 63]=30604241506063426
[219847][183][ 64]=30604241506063604
[219848][183][ 65]=30604241506063606
[219849][183][ 66]=30604241506063624
[219850][183][ 67]=30604241506063626
[219851][183][ 68]=30604241506241404
[219852][183][ 69]=30604241506241406
[219853][183][ 70]=30604241506241424
[219854][183][ 71]=30604241506241426
[219855][183][ 72]=30604241506241604
[219856][183][ 73]=30604241506241606
[219857][183][ 74]=30604241506241624
[219858][183][ 75]=30604241506241626
[219859][183][ 76]=30604241506243404
[219860][183][ 77]=30604241506243406
[219861][183][ 78]=30604241506243424
[219862][183][ 79]=30604241506243426
[219863][183][ 80]=30604241506243604
[219864][183][ 81]=30604241506243606
[219865][183][ 82]=30604241506243624
[219866][183][ 83]=30604241506243626
[219867][183][ 84]=30604241506261404
[219868][183][ 85]=30604241506261406
[219869][183][ 86]=30604241506261424
[219870][183][ 87]=30604241506261426
[219871][183][ 88]=30604241506261604
[219872][183][ 89]=30604241506261606
[219873][183][ 90]=30604241506261624
[219874][183][ 91]=30604241506261626
[219875][183][ 92]=30604241506263404
[219876][183][ 93]=30604241506263406
[219877][183][ 94]=30604241506263424
[219878][183][ 95]=30604241506263426
[219879][183][ 96]=30604241506263604
[219880][183][ 97]=30604241506263606
[219881][183][ 98]=30604241506263624
[219882][183][ 99]=30604241506263626
[220984][184][  0]=30604241504063605
[220985][184][  1]=30604241504063607
[220986][184][  2]=30604241504063625
[220987][184][  3]=30604241504063627
[220988][184][  4]=30604241504241405
[220989][184][  5]=30604241504241407
[220990][184][  6]=30604241504241425
[220991][184][  7]=30604241504241427
[220992][184][  8]=30604241504241605
[220993][184][  9]=30604241504241607
[220994][184][ 10]=30604241504241625
[220995][184][ 11]=30604241504241627
[220996][184][ 12]=30604241504243405
[220997][184][ 13]=30604241504243407
[220998][184][ 14]=30604241504243425
[220999][184][ 15]=30604241504243427
[221000][184][ 16]=30604241504243605
[221001][184][ 17]=30604241504243607
[221002][184][ 18]=30604241504243625
[221003][184][ 19]=30604241504243627
[221004][184][ 20]=30604241504261405
[221005][184][ 21]=30604241504261407
[221006][184][ 22]=30604241504261425
[221007][184][ 23]=30604241504261427
[221008][184][ 24]=30604241504261605
[221009][184][ 25]=30604241504261607
[221010][184][ 26]=30604241504261625
[221011][184][ 27]=30604241504261627
[221012][184][ 28]=30604241504263405
[221013][184][ 29]=30604241504263407
[221014][184][ 30]=30604241504263425
[221015][184][ 31]=30604241504263427
[221016][184][ 32]=30604241504263605
[221017][184][ 33]=30604241504263607
[221018][184][ 34]=30604241504263625
[221019][184][ 35]=30604241504263627
[221020][184][ 36]=30604241506041405
[221021][184][ 37]=30604241506041407
[221022][184][ 38]=30604241506041425
[221023][184][ 39]=30604241506041427
[221024][184][ 40]=30604241506041605
[221025][184][ 41]=30604241506041607
[221026][184][ 42]=30604241506041625
[221027][184][ 43]=30604241506041627
[221028][184][ 44]=30604241506043405
[221029][184][ 45]=30604241506043407
[221030][184][ 46]=30604241506043425
[221031][184][ 47]=30604241506043427
[221032][184][ 48]=30604241506043605
[221033][184][ 49]=30604241506043607
[221034][184][ 50]=30604241506043625
[221035][184][ 51]=30604241506043627
[221036][184][ 52]=30604241506061405
[221037][184][ 53]=30604241506061407
[221038][184][ 54]=30604241506061425
[221039][184][ 55]=30604241506061427
[221040][184][ 56]=30604241506061605
[221041][184][ 57]=30604241506061607
[221042][184][ 58]=30604241506061625
[221043][184][ 59]=30604241506061627
[221044][184][ 60]=30604241506063405
[221045][184][ 61]=30604241506063407
[221046][184][ 62]=30604241506063425
[221047][184][ 63]=30604241506063427
[221048][184][ 64]=30604241506063605
[221049][184][ 65]=30604241506063607
[221050][184][ 66]=30604241506063625
[221051][184][ 67]=30604241506063627
[221052][184][ 68]=30604241506241405
[221053][184][ 69]=30604241506241407
[221054][184][ 70]=30604241506241425
[221055][184][ 71]=30604241506241427
[221056][184][ 72]=30604241506241605
[221057][184][ 73]=30604241506241607
[221058][184][ 74]=30604241506241625
[221059][184][ 75]=30604241506241627
[221060][184][ 76]=30604241506243405
[221061][184][ 77]=30604241506243407
[221062][184][ 78]=30604241506243425
[221063][184][ 79]=30604241506243427
[221064][184][ 80]=30604241506243605
[221065][184][ 81]=30604241506243607
[221066][184][ 82]=30604241506243625
[221067][184][ 83]=30604241506243627
[221068][184][ 84]=30604241506261405
[221069][184][ 85]=30604241506261407
[221070][184][ 86]=30604241506261425
[221071][184][ 87]=30604241506261427
[221072][184][ 88]=30604241506261605
[221073][184][ 89]=30604241506261607
[221074][184][ 90]=30604241506261625
[221075][184][ 91]=30604241506261627
[221076][184][ 92]=30604241506263405
[221077][184][ 93]=30604241506263407
[221078][184][ 94]=30604241506263425
[221079][184][ 95]=30604241506263427
[221080][184][ 96]=30604241506263605
[221081][184][ 97]=30604241506263607
[221082][184][ 98]=30604241506263625
[221083][184][ 99]=30604241506263627
[222185][185][  0]=30604241504063614
[222186][185][  1]=30604241504063616
[222187][185][  2]=30604241504063634
[222188][185][  3]=30604241504063636
[222189][185][  4]=30604241504241414
[222190][185][  5]=30604241504241416
[222191][185][  6]=30604241504241434
[222192][185][  7]=30604241504241436
[222193][185][  8]=30604241504241614
[222194][185][  9]=30604241504241616
[222195][185][ 10]=30604241504241634
[222196][185][ 11]=30604241504241636
[222197][185][ 12]=30604241504243414
[222198][185][ 13]=30604241504243416
[222199][185][ 14]=30604241504243434
[222200][185][ 15]=30604241504243436
[222201][185][ 16]=30604241504243614
[222202][185][ 17]=30604241504243616
[222203][185][ 18]=30604241504243634
[222204][185][ 19]=30604241504243636
[222205][185][ 20]=30604241504261414
[222206][185][ 21]=30604241504261416
[222207][185][ 22]=30604241504261434
[222208][185][ 23]=30604241504261436
[222209][185][ 24]=30604241504261614
[222210][185][ 25]=30604241504261616
[222211][185][ 26]=30604241504261634
[222212][185][ 27]=30604241504261636
[222213][185][ 28]=30604241504263414
[222214][185][ 29]=30604241504263416
[222215][185][ 30]=30604241504263434
[222216][185][ 31]=30604241504263436
[222217][185][ 32]=30604241504263614
[222218][185][ 33]=30604241504263616
[222219][185][ 34]=30604241504263634
[222220][185][ 35]=30604241504263636
[222221][185][ 36]=30604241506041414
[222222][185][ 37]=30604241506041416
[222223][185][ 38]=30604241506041434
[222224][185][ 39]=30604241506041436
[222225][185][ 40]=30604241506041614
[222226][185][ 41]=30604241506041616
[222227][185][ 42]=30604241506041634
[222228][185][ 43]=30604241506041636
[222229][185][ 44]=30604241506043414
[222230][185][ 45]=30604241506043416
[222231][185][ 46]=30604241506043434
[222232][185][ 47]=30604241506043436
[222233][185][ 48]=30604241506043614
[222234][185][ 49]=30604241506043616
[222235][185][ 50]=30604241506043634
[222236][185][ 51]=30604241506043636
[222237][185][ 52]=30604241506061414
[222238][185][ 53]=30604241506061416
[222239][185][ 54]=30604241506061434
[222240][185][ 55]=30604241506061436
[222241][185][ 56]=30604241506061614
[222242][185][ 57]=30604241506061616
[222243][185][ 58]=30604241506061634
[222244][185][ 59]=30604241506061636
[222245][185][ 60]=30604241506063414
[222246][185][ 61]=30604241506063416
[222247][185][ 62]=30604241506063434
[222248][185][ 63]=30604241506063436
[222249][185][ 64]=30604241506063614
[222250][185][ 65]=30604241506063616
[222251][185][ 66]=30604241506063634
[222252][185][ 67]=30604241506063636
[222253][185][ 68]=30604241506241414
[222254][185][ 69]=30604241506241416
[222255][185][ 70]=30604241506241434
[222256][185][ 71]=30604241506241436
[222257][185][ 72]=30604241506241614
[222258][185][ 73]=30604241506241616
[222259][185][ 74]=30604241506241634
[222260][185][ 75]=30604241506241636
[222261][185][ 76]=30604241506243414
[222262][185][ 77]=30604241506243416
[222263][185][ 78]=30604241506243434
[222264][185][ 79]=30604241506243436
[222265][185][ 80]=30604241506243614
[222266][185][ 81]=30604241506243616
[222267][185][ 82]=30604241506243634
[222268][185][ 83]=30604241506243636
[222269][185][ 84]=30604241506261414
[222270][185][ 85]=30604241506261416
[222271][185][ 86]=30604241506261434
[222272][185][ 87]=30604241506261436
[222273][185][ 88]=30604241506261614
[222274][185][ 89]=30604241506261616
[222275][185][ 90]=30604241506261634
[222276][185][ 91]=30604241506261636
[222277][185][ 92]=30604241506263414
[222278][185][ 93]=30604241506263416
[222279][185][ 94]=30604241506263434
[222280][185][ 95]=30604241506263436
[222281][185][ 96]=30604241506263614
[222282][185][ 97]=30604241506263616
[222283][185][ 98]=30604241506263634
[222284][185][ 99]=30604241506263636
[223386][186][  0]=30604241504063615
[223387][186][  1]=30604241504063617
[223388][186][  2]=30604241504063635
[223389][186][  3]=30604241504063637
[223390][186][  4]=30604241504241415
[223391][186][  5]=30604241504241417
[223392][186][  6]=30604241504241435
[223393][186][  7]=30604241504241437
[223394][186][  8]=30604241504241615
[223395][186][  9]=30604241504241617
[223396][186][ 10]=30604241504241635
[223397][186][ 11]=30604241504241637
[223398][186][ 12]=30604241504243415
[223399][186][ 13]=30604241504243417
[223400][186][ 14]=30604241504243435
[223401][186][ 15]=30604241504243437
[223402][186][ 16]=30604241504243615
[223403][186][ 17]=30604241504243617
[223404][186][ 18]=30604241504243635
[223405][186][ 19]=30604241504243637
[223406][186][ 20]=30604241504261415
[223407][186][ 21]=30604241504261417
[223408][186][ 22]=30604241504261435
[223409][186][ 23]=30604241504261437
[223410][186][ 24]=30604241504261615
[223411][186][ 25]=30604241504261617
[223412][186][ 26]=30604241504261635
[223413][186][ 27]=30604241504261637
[223414][186][ 28]=30604241504263415
[223415][186][ 29]=30604241504263417
[223416][186][ 30]=30604241504263435
[223417][186][ 31]=30604241504263437
[223418][186][ 32]=30604241504263615
[223419][186][ 33]=30604241504263617
[223420][186][ 34]=30604241504263635
[223421][186][ 35]=30604241504263637
[223422][186][ 36]=30604241506041415
[223423][186][ 37]=30604241506041417
[223424][186][ 38]=30604241506041435
[223425][186][ 39]=30604241506041437
[223426][186][ 40]=30604241506041615
[223427][186][ 41]=30604241506041617
[223428][186][ 42]=30604241506041635
[223429][186][ 43]=30604241506041637
[223430][186][ 44]=30604241506043415
[223431][186][ 45]=30604241506043417
[223432][186][ 46]=30604241506043435
[223433][186][ 47]=30604241506043437
[223434][186][ 48]=30604241506043615
[223435][186][ 49]=30604241506043617
[223436][186][ 50]=30604241506043635
[223437][186][ 51]=30604241506043637
[223438][186][ 52]=30604241506061415
[223439][186][ 53]=30604241506061417
[223440][186][ 54]=30604241506061435
[223441][186][ 55]=30604241506061437
[223442][186][ 56]=30604241506061615
[223443][186][ 57]=30604241506061617
[223444][186][ 58]=30604241506061635
[223445][186][ 59]=30604241506061637
[223446][186][ 60]=30604241506063415
[223447][186][ 61]=30604241506063417
[223448][186][ 62]=30604241506063435
[223449][186][ 63]=30604241506063437
[223450][186][ 64]=30604241506063615
[223451][186][ 65]=30604241506063617
[223452][186][ 66]=30604241506063635
[223453][186][ 67]=30604241506063637
[223454][186][ 68]=30604241506241415
[223455][186][ 69]=30604241506241417
[223456][186][ 70]=30604241506241435
[223457][186][ 71]=30604241506241437
[223458][186][ 72]=30604241506241615
[223459][186][ 73]=30604241506241617
[223460][186][ 74]=30604241506241635
[223461][186][ 75]=30604241506241637
[223462][186][ 76]=30604241506243415
[223463][186][ 77]=30604241506243417
[223464][186][ 78]=30604241506243435
[223465][186][ 79]=30604241506243437
[223466][186][ 80]=30604241506243615
[223467][186][ 81]=30604241506243617
[223468][186][ 82]=30604241506243635
[223469][186][ 83]=30604241506243637
[223470][186][ 84]=30604241506261415
[223471][186][ 85]=30604241506261417
[223472][186][ 86]=30604241506261435
[223473][186][ 87]=30604241506261437
[223474][186][ 88]=30604241506261615
[223475][186][ 89]=30604241506261617
[223476][186][ 90]=30604241506261635
[223477][186][ 91]=30604241506261637
[223478][186][ 92]=30604241506263415
[223479][186][ 93]=30604241506263417
[223480][186][ 94]=30604241506263435
[223481][186][ 95]=30604241506263437
[223482][186][ 96]=30604241506263615
[223483][186][ 97]=30604241506263617
[223484][186][ 98]=30604241506263635
[223485][186][ 99]=30604241506263637
[224587][187][  0]=30604241504063704
[224588][187][  1]=30604241504063706
[224589][187][  2]=30604241504063724
[224590][187][  3]=30604241504063726
[224591][187][  4]=30604241504241504
[224592][187][  5]=30604241504241506
[224593][187][  6]=30604241504241524
[224594][187][  7]=30604241504241526
[224595][187][  8]=30604241504241704
[224596][187][  9]=30604241504241706
[224597][187][ 10]=30604241504241724
[224598][187][ 11]=30604241504241726
[224599][187][ 12]=30604241504243504
[224600][187][ 13]=30604241504243506
[224601][187][ 14]=30604241504243524
[224602][187][ 15]=30604241504243526
[224603][187][ 16]=30604241504243704
