[88029][ 73][356]=30604241634051414
[114471][ 95][376]=30604241634170604
[114472][ 95][377]=30604241634170606
[114473][ 95][378]=30604241634170624
[114474][ 95][379]=30604241634170626
[114475][ 95][380]=30604241634172404
[114476][ 95][381]=30604241634172406
[114477][ 95][382]=30604241634172424
[114478][ 95][383]=30604241634172426
[114479][ 95][384]=30604241634172604
[114480][ 95][385]=30604241634172606
[114481][ 95][386]=30604241634172624
[114482][ 95][387]=30604241634172626
[114483][ 95][388]=30604241634350404
[114484][ 95][389]=30604241634350406
[114485][ 95][390]=30604241634350424
[114486][ 95][391]=30604241634350426
[114487][ 95][392]=30604241634350604
[114488][ 95][393]=30604241634350606
[114489][ 95][394]=30604241634350624
[114490][ 95][395]=30604241634350626
[114491][ 95][396]=30604241634352404
[114492][ 95][397]=30604241634352406
[114493][ 95][398]=30604241634352424
[114494][ 95][399]=30604241634352426
[114495][ 95][400]=30604241634352604
[114496][ 95][401]=30604241634352606
[114497][ 95][402]=30604241634352624
[114498][ 95][403]=30604241634352626
[115652][ 96][356]=30604241634150405
[115653][ 96][357]=30604241634150407
[115654][ 96][358]=30604241634150425
[115655][ 96][359]=30604241634150427
[115656][ 96][360]=30604241634150605
[115657][ 96][361]=30604241634150607
[115658][ 96][362]=30604241634150625
[115659][ 96][363]=30604241634150627
[115660][ 96][364]=30604241634152405
[115661][ 96][365]=30604241634152407
[115662][ 96][366]=30604241634152425
[115663][ 96][367]=30604241634152427
[115664][ 96][368]=30604241634152605
[115665][ 96][369]=30604241634152607
[115666][ 96][370]=30604241634152625
[115667][ 96][371]=30604241634152627
[115668][ 96][372]=30604241634170405
[115669][ 96][373]=30604241634170407
[115670][ 96][374]=30604241634170425
[115671][ 96][375]=30604241634170427
[115672][ 96][376]=30604241634170605
[115673][ 96][377]=30604241634170607
[115674][ 96][378]=30604241634170625
[115675][ 96][379]=30604241634170627
[115676][ 96][380]=30604241634172405
[115677][ 96][381]=30604241634172407
[115678][ 96][382]=30604241634172425
[115679][ 96][383]=30604241634172427
[115680][ 96][384]=30604241634172605
[115681][ 96][385]=30604241634172607
[115682][ 96][386]=30604241634172625
[115683][ 96][387]=30604241634172627
[115684][ 96][388]=30604241634350405
[115685][ 96][389]=30604241634350407
[115686][ 96][390]=30604241634350425
[115687][ 96][391]=30604241634350427
[115688][ 96][392]=30604241634350605
[115689][ 96][393]=30604241634350607
[115690][ 96][394]=30604241634350625
[115691][ 96][395]=30604241634350627
[115692][ 96][396]=30604241634352405
[115693][ 96][397]=30604241634352407
[115694][ 96][398]=30604241634352425
[115695][ 96][399]=30604241634352427
[115696][ 96][400]=30604241634352605
[115697][ 96][401]=30604241634352607
[115698][ 96][402]=30604241634352625
[115699][ 96][403]=30604241634352627
[116853][ 97][356]=30604241634150414
[116854][ 97][357]=30604241634150416
[116855][ 97][358]=30604241634150434
[116856][ 97][359]=30604241634150436
[116857][ 97][360]=30604241634150614
[116858][ 97][361]=30604241634150616
[116859][ 97][362]=30604241634150634
[116860][ 97][363]=30604241634150636
[116861][ 97][364]=30604241634152414
[116862][ 97][365]=30604241634152416
[116863][ 97][366]=30604241634152434
[116864][ 97][367]=30604241634152436
[116865][ 97][368]=30604241634152614
[116866][ 97][369]=30604241634152616
[116867][ 97][370]=30604241634152634
[116868][ 97][371]=30604241634152636
[116869][ 97][372]=30604241634170414
[116870][ 97][373]=30604241634170416
[116871][ 97][374]=30604241634170434
[116872][ 97][375]=30604241634170436
[116873][ 97][376]=30604241634170614
[116874][ 97][377]=30604241634170616
[116875][ 97][378]=30604241634170634
[116876][ 97][379]=30604241634170636
[116877][ 97][380]=30604241634172414
[116878][ 97][381]=30604241634172416
[116879][ 97][382]=30604241634172434
[116880][ 97][383]=30604241634172436
[116881][ 97][384]=30604241634172614
[116882][ 97][385]=30604241634172616
[116883][ 97][386]=30604241634172634
[116884][ 97][387]=30604241634172636
[116885][ 97][388]=30604241634350414
[116886][ 97][389]=30604241634350416
[116887][ 97][390]=30604241634350434
[116888][ 97][391]=30604241634350436
[116889][ 97][392]=30604241634350614
[116890][ 97][393]=30604241634350616
[116891][ 97][394]=30604241634350634
[116892][ 97][395]=30604241634350636
[116893][ 97][396]=30604241634352414
[116894][ 97][397]=30604241634352416
[116895][ 97][398]=30604241634352434
[116896][ 97][399]=30604241634352436
[116897][ 97][400]=30604241634352614
[116898][ 97][401]=30604241634352616
[116899][ 97][402]=30604241634352634
[116900][ 97][403]=30604241634352636
[116901][ 97][404]=30604241634370414
[116902][ 97][405]=30604241634370416
[116903][ 97][406]=30604241634370434
[116904][ 97][407]=30604241634370436
[116905][ 97][408]=30604241634370614
[116906][ 97][409]=30604241634370616
[118054][ 98][356]=30604241634150415
[118055][ 98][357]=30604241634150417
[118056][ 98][358]=30604241634150435
[118057][ 98][359]=30604241634150437
[118058][ 98][360]=30604241634150615
[118059][ 98][361]=30604241634150617
[118060][ 98][362]=30604241634150635
[118061][ 98][363]=30604241634150637
[118062][ 98][364]=30604241634152415
[118063][ 98][365]=30604241634152417
[118064][ 98][366]=30604241634152435
[118065][ 98][367]=30604241634152437
[118066][ 98][368]=30604241634152615
[118067][ 98][369]=30604241634152617
[118068][ 98][370]=30604241634152635
[118069][ 98][371]=30604241634152637
[118070][ 98][372]=30604241634170415
[118071][ 98][373]=30604241634170417
[118072][ 98][374]=30604241634170435
[118073][ 98][375]=30604241634170437
[118074][ 98][376]=30604241634170615
[118075][ 98][377]=30604241634170617
[118076][ 98][378]=30604241634170635
[118077][ 98][379]=30604241634170637
[118078][ 98][380]=30604241634172415
[118079][ 98][381]=30604241634172417
[118080][ 98][382]=30604241634172435
[118081][ 98][383]=30604241634172437
[118082][ 98][384]=30604241634172615
[118083][ 98][385]=30604241634172617
[118084][ 98][386]=30604241634172635
[118085][ 98][387]=30604241634172637
[118086][ 98][388]=30604241634350415
[118087][ 98][389]=30604241634350417
[118088][ 98][390]=30604241634350435
[118089][ 98][391]=30604241634350437
[118090][ 98][392]=30604241634350615
[118091][ 98][393]=30604241634350617
[118092][ 98][394]=30604241634350635
[118093][ 98][395]=30604241634350637
[118094][ 98][396]=30604241634352415
[118095][ 98][397]=30604241634352417
[118096][ 98][398]=30604241634352435
[118097][ 98][399]=30604241634352437
[118098][ 98][400]=30604241634352615
[118099][ 98][401]=30604241634352617
[118100][ 98][402]=30604241634352635
[118101][ 98][403]=30604241634352637
[118102][ 98][404]=30604241634370415
[118103][ 98][405]=30604241634370417
[118104][ 98][406]=30604241634370435
[118105][ 98][407]=30604241634370437
[118106][ 98][408]=30604241634370615
[118107][ 98][409]=30604241634370617
[119255][ 99][356]=30604241634150504
[119256][ 99][357]=30604241634150506
[119257][ 99][358]=30604241634150524
[119258][ 99][359]=30604241634150526
[119259][ 99][360]=30604241634150704
[119260][ 99][361]=30604241634150706
[119261][ 99][362]=30604241634150724
[119262][ 99][363]=30604241634150726
[119263][ 99][364]=30604241634152504
[119264][ 99][365]=30604241634152506
[119265][ 99][366]=30604241634152524
[119266][ 99][367]=30604241634152526
[119267][ 99][368]=30604241634152704
[119268][ 99][369]=30604241634152706
[119269][ 99][370]=30604241634152724
[119270][ 99][371]=30604241634152726
[119271][ 99][372]=30604241634170504
[119272][ 99][373]=30604241634170506
[119273][ 99][374]=30604241634170524
[119274][ 99][375]=30604241634170526
[119275][ 99][376]=30604241634170704
[119276][ 99][377]=30604241634170706
[119277][ 99][378]=30604241634170724
[119278][ 99][379]=30604241634170726
[119279][ 99][380]=30604241634172504
[119280][ 99][381]=30604241634172506
[119281][ 99][382]=30604241634172524
[119282][ 99][383]=30604241634172526
[119283][ 99][384]=30604241634172704
[119284][ 99][385]=30604241634172706
[119285][ 99][386]=30604241634172724
[119286][ 99][387]=30604241634172726
[119291][ 99][392]=30604241634350704
[119292][ 99][393]=30604241634350706
[119293][ 99][394]=30604241634350724
[119294][ 99][395]=30604241634350726
[119295][ 99][396]=30604241634352504
[119296][ 99][397]=30604241634352506
[119297][ 99][398]=30604241634352524
[119298][ 99][399]=30604241634352526
[119299][ 99][400]=30604241634352704
[119300][ 99][401]=30604241634352706
[119301][ 99][402]=30604241634352724
[119302][ 99][403]=30604241634352726
[119303][ 99][404]=30604241634370504
[119304][ 99][405]=30604241634370506
[119305][ 99][406]=30604241634370524
[119306][ 99][407]=30604241634370526
[119307][ 99][408]=30604241634370704
[119308][ 99][409]=30604241634370706
[119309][ 99][410]=30604241634370724
[119310][ 99][411]=30604241634370726
[120456][100][356]=30604241634150505
[120457][100][357]=30604241634150507
[120458][100][358]=30604241634150525
[120459][100][359]=30604241634150527
[120460][100][360]=30604241634150705
[120461][100][361]=30604241634150707
[120462][100][362]=30604241634150725
[120463][100][363]=30604241634150727
[120464][100][364]=30604241634152505
[120465][100][365]=30604241634152507
[120466][100][366]=30604241634152525
[120467][100][367]=30604241634152527
[120468][100][368]=30604241634152705
[120469][100][369]=30604241634152707
[120470][100][370]=30604241634152725
[120471][100][371]=30604241634152727
[120472][100][372]=30604241634170505
[120473][100][373]=30604241634170507
[120474][100][374]=30604241634170525
[120475][100][375]=30604241634170527
[120476][100][376]=30604241634170705
[120477][100][377]=30604241634170707
[120478][100][378]=30604241634170725
[120479][100][379]=30604241634170727
[120480][100][380]=30604241634172505
[120481][100][381]=30604241634172507
[120482][100][382]=30604241634172525
[120483][100][383]=30604241634172527
[120484][100][384]=30604241634172705
[120485][100][385]=30604241634172707
[120486][100][386]=30604241634172725
[120487][100][387]=30604241634172727
[120492][100][392]=30604241634350705
[120493][100][393]=30604241634350707
[120494][100][394]=30604241634350725
[120495][100][395]=30604241634350727
[120496][100][396]=30604241634352505
[120497][100][397]=30604241634352507
[120498][100][398]=30604241634352525
[120499][100][399]=30604241634352527
[120500][100][400]=30604241634352705
[120501][100][401]=30604241634352707
[120502][100][402]=30604241634352725
[120503][100][403]=30604241634352727
[120504][100][404]=30604241634370505
[120505][100][405]=30604241634370507
[120506][100][406]=30604241634370525
[120507][100][407]=30604241634370527
[120508][100][408]=30604241634370705
[120509][100][409]=30604241634370707
[120510][100][410]=30604241634370725
[120511][100][411]=30604241634370727
[121657][101][356]=30604241634150514
[121658][101][357]=30604241634150516
[121659][101][358]=30604241634150534
[121660][101][359]=30604241634150536
[121661][101][360]=30604241634150714
[121662][101][361]=30604241634150716
[121663][101][362]=30604241634150734
[121664][101][363]=30604241634150736
[121665][101][364]=30604241634152514
[121666][101][365]=30604241634152516
[121667][101][366]=30604241634152534
[121668][101][367]=30604241634152536
[121669][101][368]=30604241634152714
[121670][101][369]=30604241634152716
[121671][101][370]=30604241634152734
[121672][101][371]=30604241634152736
[121673][101][372]=30604241634170514
[121674][101][373]=30604241634170516
[121675][101][374]=30604241634170534
[121676][101][375]=30604241634170536
[121677][101][376]=30604241634170714
[121678][101][377]=30604241634170716
[121679][101][378]=30604241634170734
[121680][101][379]=30604241634170736
[121681][101][380]=30604241634172514
[121682][101][381]=30604241634172516
[121683][101][382]=30604241634172534
[121684][101][383]=30604241634172536
[121685][101][384]=30604241634172714
[121686][101][385]=30604241634172716
[121687][101][386]=30604241634172734
[121688][101][387]=30604241634172736
[121689][101][388]=30604241634350514
[121690][101][389]=30604241634350516
[121697][101][396]=30604241634352514
[121698][101][397]=30604241634352516
[121699][101][398]=30604241634352534
[121700][101][399]=30604241634352536
[121701][101][400]=30604241634352714
[121702][101][401]=30604241634352716
[121703][101][402]=30604241634352734
[121704][101][403]=30604241634352736
[121705][101][404]=30604241634370514
[121706][101][405]=30604241634370516
[121707][101][406]=30604241634370534
[121708][101][407]=30604241634370536
[121709][101][408]=30604241634370714
[121710][101][409]=30604241634370716
[121711][101][410]=30604241634370734
[121712][101][411]=30604241634370736
[121713][101][412]=30604241634372514
[121714][101][413]=30604241634372516
[122858][102][356]=30604241634150515
[122859][102][357]=30604241634150517
[122860][102][358]=30604241634150535
[122861][102][359]=30604241634150537
[122862][102][360]=30604241634150715
[122863][102][361]=30604241634150717
[122864][102][362]=30604241634150735
[122865][102][363]=30604241634150737
[122866][102][364]=30604241634152515
[122867][102][365]=30604241634152517
[122868][102][366]=30604241634152535
[122869][102][367]=30604241634152537
[122870][102][368]=30604241634152715
[122871][102][369]=30604241634152717
[122872][102][370]=30604241634152735
[122873][102][371]=30604241634152737
[122874][102][372]=30604241634170515
[122875][102][373]=30604241634170517
[122876][102][374]=30604241634170535
[122877][102][375]=30604241634170537
[122878][102][376]=30604241634170715
[122879][102][377]=30604241634170717
[122880][102][378]=30604241634170735
[122881][102][379]=30604241634170737
[122882][102][380]=30604241634172515
[122883][102][381]=30604241634172517
[122884][102][382]=30604241634172535
[122885][102][383]=30604241634172537
[122886][102][384]=30604241634172715
[122887][102][385]=30604241634172717
[122888][102][386]=30604241634172735
[122889][102][387]=30604241634172737
[122890][102][388]=30604241634350515
[122891][102][389]=30604241634350517
[122898][102][396]=30604241634352515
[122899][102][397]=30604241634352517
[122900][102][398]=30604241634352535
[122901][102][399]=30604241634352537
[122902][102][400]=30604241634352715
[122903][102][401]=30604241634352717
[122904][102][402]=30604241634352735
[122905][102][403]=30604241634352737
[122906][102][404]=30604241634370515
[122907][102][405]=30604241634370517
[122908][102][406]=30604241634370535
[122909][102][407]=30604241634370537
[122910][102][408]=30604241634370715
[122911][102][409]=30604241634370717
[122912][102][410]=30604241634370735
[122913][102][411]=30604241634370737
[122914][102][412]=30604241634372515
[122915][102][413]=30604241634372517
[124059][103][356]=30604241634151404
[124060][103][357]=30604241634151406
[124061][103][358]=30604241634151424
[124062][103][359]=30604241634151426
[124063][103][360]=30604241634151604
[124064][103][361]=30604241634151606
[124065][103][362]=30604241634151624
[124066][103][363]=30604241634151626
[124067][103][364]=30604241634153404
[124068][103][365]=30604241634153406
[124069][103][366]=30604241634153424
[124070][103][367]=30604241634153426
[124071][103][368]=30604241634153604
[124072][103][369]=30604241634153606
[124073][103][370]=30604241634153624
[124074][103][371]=30604241634153626
[124075][103][372]=30604241634171404
[124076][103][373]=30604241634171406
[124077][103][374]=30604241634171424
[124078][103][375]=30604241634171426
[124079][103][376]=30604241634171604
[124080][103][377]=30604241634171606
[124081][103][378]=30604241634171624
[124082][103][379]=30604241634171626
[124083][103][380]=30604241634173404
[124084][103][381]=30604241634173406
[124085][103][382]=30604241634173424
[124086][103][383]=30604241634173426
[124087][103][384]=30604241634173604
[124088][103][385]=30604241634173606
[124089][103][386]=30604241634173624
[124090][103][387]=30604241634173626
[124091][103][388]=30604241634351404
[124092][103][389]=30604241634351406
[124093][103][390]=30604241634351424
[124094][103][391]=30604241634351426
[124095][103][392]=30604241634351604
[124096][103][393]=30604241634351606
[124097][103][394]=30604241634351624
[124098][103][395]=30604241634351626
[124099][103][396]=30604241634353404
[124100][103][397]=30604241634353406
[124101][103][398]=30604241634353424
[124102][103][399]=30604241634353426
[124103][103][400]=30604241634353604
[124104][103][401]=30604241634353606
[124105][103][402]=30604241634353624
[124106][103][403]=30604241634353626
[124107][103][404]=30604241634371404
[124108][103][405]=30604241634371406
[124109][103][406]=30604241634371424
[124110][103][407]=30604241634371426
[124111][103][408]=30604241634371604
[124112][103][409]=30604241634371606
[124113][103][410]=30604241634371624
[124114][103][411]=30604241634371626
[124115][103][412]=30604241634373404
