[56547][ 47][100]=30604241434040404
[63761][ 53][108]=30604241434042514
[63762][ 53][109]=30604241434042516
[63763][ 53][110]=30604241434042534
[63764][ 53][111]=30604241434042536
[63765][ 53][112]=30604241434042714
[63766][ 53][113]=30604241434042716
[63767][ 53][114]=30604241434042734
[63768][ 53][115]=30604241434042736
[63769][ 53][116]=30604241434060514
[63770][ 53][117]=30604241434060516
[63771][ 53][118]=30604241434060534
[63772][ 53][119]=30604241434060536
[63773][ 53][120]=30604241434060714
[63774][ 53][121]=30604241434060716
[63775][ 53][122]=30604241434060734
[63776][ 53][123]=30604241434060736
[63777][ 53][124]=30604241434062514
[63778][ 53][125]=30604241434062516
[63779][ 53][126]=30604241434062534
[63780][ 53][127]=30604241434062536
[63781][ 53][128]=30604241434062714
[63782][ 53][129]=30604241434062716
[63783][ 53][130]=30604241434062734
[63784][ 53][131]=30604241434062736
[63785][ 53][132]=30604241434240514
[63786][ 53][133]=30604241434240516
[63787][ 53][134]=30604241434240534
[63788][ 53][135]=30604241434240536
[63789][ 53][136]=30604241434240714
[63790][ 53][137]=30604241434240716
[63791][ 53][138]=30604241434240734
[63792][ 53][139]=30604241434240736
[63793][ 53][140]=30604241434242514
[63794][ 53][141]=30604241434242516
[63795][ 53][142]=30604241434242534
[63796][ 53][143]=30604241434242536
[63797][ 53][144]=30604241434242714
[63798][ 53][145]=30604241434242716
[63799][ 53][146]=30604241434242734
[63800][ 53][147]=30604241434242736
[63801][ 53][148]=30604241434260514
[63802][ 53][149]=30604241434260516
[63803][ 53][150]=30604241434260534
[63804][ 53][151]=30604241434260536
[63805][ 53][152]=30604241434260714
[63806][ 53][153]=30604241434260716
[63807][ 53][154]=30604241434260734
[63808][ 53][155]=30604241434260736
[63809][ 53][156]=30604241434262514
[63810][ 53][157]=30604241434262516
[63811][ 53][158]=30604241434262534
[63812][ 53][159]=30604241434262536
[63813][ 53][160]=30604241434262714
[63814][ 53][161]=30604241434262716
[63815][ 53][162]=30604241434262734
[63816][ 53][163]=30604241434262736
[63817][ 53][164]=30604241436040514
[63818][ 53][165]=30604241436040516
[63819][ 53][166]=30604241436040534
[63820][ 53][167]=30604241436040536
[63821][ 53][168]=30604241436040714
[63822][ 53][169]=30604241436040716
[63823][ 53][170]=30604241436040734
[63824][ 53][171]=30604241436040736
[63825][ 53][172]=30604241436042514
[63826][ 53][173]=30604241436042516
[63827][ 53][174]=30604241436042534
[63828][ 53][175]=30604241436042536
[63829][ 53][176]=30604241436042714
[63830][ 53][177]=30604241436042716
[63831][ 53][178]=30604241436042734
[63832][ 53][179]=30604241436042736
[63833][ 53][180]=30604241436060514
[63834][ 53][181]=30604241436060516
[63835][ 53][182]=30604241436060534
[63836][ 53][183]=30604241436060536
[63837][ 53][184]=30604241436060714
[63838][ 53][185]=30604241436060716
[63839][ 53][186]=30604241436060734
[63840][ 53][187]=30604241436060736
[63841][ 53][188]=30604241436062514
[63842][ 53][189]=30604241436062516
[63843][ 53][190]=30604241436062534
[63844][ 53][191]=30604241436062536
[63845][ 53][192]=30604241436062714
[63846][ 53][193]=30604241436062716
[63847][ 53][194]=30604241436062734
[63848][ 53][195]=30604241436062736
[63849][ 53][196]=30604241436240514
[63850][ 53][197]=30604241436240516
[63851][ 53][198]=30604241436240534
[63852][ 53][199]=30604241436240536
[63853][ 53][200]=30604241436240714
[63854][ 53][201]=30604241436240716
[63855][ 53][202]=30604241436240734
[63856][ 53][203]=30604241436240736
[63857][ 53][204]=30604241436242514
[63858][ 53][205]=30604241436242516
[63859][ 53][206]=30604241436242534
[63860][ 53][207]=30604241436242536
[63861][ 53][208]=30604241436242714
[63862][ 53][209]=30604241436242716
[63863][ 53][210]=30604241436242734
[63864][ 53][211]=30604241436242736
[63865][ 53][212]=30604241436260514
[63866][ 53][213]=30604241436260516
[63867][ 53][214]=30604241436260534
[63868][ 53][215]=30604241436260536
[63869][ 53][216]=30604241436260714
[63870][ 53][217]=30604241436260716
[63871][ 53][218]=30604241436260734
[63872][ 53][219]=30604241436260736
[63873][ 53][220]=30604241436262514
[63874][ 53][221]=30604241436262516
[63875][ 53][222]=30604241436262534
[63876][ 53][223]=30604241436262536
[63877][ 53][224]=30604241436262714
[63878][ 53][225]=30604241436262716
[63879][ 53][226]=30604241436262734
[63880][ 53][227]=30604241436262736
[64954][ 54][100]=30604241434040515
[64955][ 54][101]=30604241434040517
[64956][ 54][102]=30604241434040535
[64957][ 54][103]=30604241434040537
[64958][ 54][104]=30604241434040715
[64959][ 54][105]=30604241434040717
[64960][ 54][106]=30604241434040735
[64961][ 54][107]=30604241434040737
[64962][ 54][108]=30604241434042515
[64963][ 54][109]=30604241434042517
[64964][ 54][110]=30604241434042535
[64965][ 54][111]=30604241434042537
[64966][ 54][112]=30604241434042715
[64967][ 54][113]=30604241434042717
[64968][ 54][114]=30604241434042735
[64969][ 54][115]=30604241434042737
[64970][ 54][116]=30604241434060515
[64971][ 54][117]=30604241434060517
[64972][ 54][118]=30604241434060535
[64973][ 54][119]=30604241434060537
[64974][ 54][120]=30604241434060715
[64975][ 54][121]=30604241434060717
[64976][ 54][122]=30604241434060735
[64977][ 54][123]=30604241434060737
[64978][ 54][124]=30604241434062515
[64979][ 54][125]=30604241434062517
[64980][ 54][126]=30604241434062535
[64981][ 54][127]=30604241434062537
[64982][ 54][128]=30604241434062715
[64983][ 54][129]=30604241434062717
[64984][ 54][130]=30604241434062735
[64985][ 54][131]=30604241434062737
[64986][ 54][132]=30604241434240515
[64987][ 54][133]=30604241434240517
[64988][ 54][134]=30604241434240535
[64989][ 54][135]=30604241434240537
[64990][ 54][136]=30604241434240715
[64991][ 54][137]=30604241434240717
[64992][ 54][138]=30604241434240735
[64993][ 54][139]=30604241434240737
[64994][ 54][140]=30604241434242515
[64995][ 54][141]=30604241434242517
[64996][ 54][142]=30604241434242535
[64997][ 54][143]=30604241434242537
[64998][ 54][144]=30604241434242715
[64999][ 54][145]=30604241434242717
[65000][ 54][146]=30604241434242735
[65001][ 54][147]=30604241434242737
[65002][ 54][148]=30604241434260515
[65003][ 54][149]=30604241434260517
[65004][ 54][150]=30604241434260535
[65005][ 54][151]=30604241434260537
[65006][ 54][152]=30604241434260715
[65007][ 54][153]=30604241434260717
[65008][ 54][154]=30604241434260735
[65009][ 54][155]=30604241434260737
[65010][ 54][156]=30604241434262515
[65011][ 54][157]=30604241434262517
[65012][ 54][158]=30604241434262535
[65013][ 54][159]=30604241434262537
[65014][ 54][160]=30604241434262715
[65015][ 54][161]=30604241434262717
[65016][ 54][162]=30604241434262735
[65017][ 54][163]=30604241434262737
[65018][ 54][164]=30604241436040515
[65019][ 54][165]=30604241436040517
[65020][ 54][166]=30604241436040535
[65021][ 54][167]=30604241436040537
[65022][ 54][168]=30604241436040715
[65023][ 54][169]=30604241436040717
[65024][ 54][170]=30604241436040735
[65025][ 54][171]=30604241436040737
[65026][ 54][172]=30604241436042515
[65027][ 54][173]=30604241436042517
[65028][ 54][174]=30604241436042535
[65029][ 54][175]=30604241436042537
[65030][ 54][176]=30604241436042715
[65031][ 54][177]=30604241436042717
[65032][ 54][178]=30604241436042735
[65033][ 54][179]=30604241436042737
[65034][ 54][180]=30604241436060515
[65035][ 54][181]=30604241436060517
[65036][ 54][182]=30604241436060535
[65037][ 54][183]=30604241436060537
[65038][ 54][184]=30604241436060715
[65039][ 54][185]=30604241436060717
[65040][ 54][186]=30604241436060735
[65041][ 54][187]=30604241436060737
[65042][ 54][188]=30604241436062515
[65043][ 54][189]=30604241436062517
[65044][ 54][190]=30604241436062535
[65045][ 54][191]=30604241436062537
[65046][ 54][192]=30604241436062715
[65047][ 54][193]=30604241436062717
[65048][ 54][194]=30604241436062735
[65049][ 54][195]=30604241436062737
[65050][ 54][196]=30604241436240515
[65051][ 54][197]=30604241436240517
[65052][ 54][198]=30604241436240535
[65053][ 54][199]=30604241436240537
[65054][ 54][200]=30604241436240715
[65055][ 54][201]=30604241436240717
[65056][ 54][202]=30604241436240735
[65057][ 54][203]=30604241436240737
[65058][ 54][204]=30604241436242515
[65059][ 54][205]=30604241436242517
[65060][ 54][206]=30604241436242535
[65061][ 54][207]=30604241436242537
[65062][ 54][208]=30604241436242715
[65063][ 54][209]=30604241436242717
[65064][ 54][210]=30604241436242735
[65065][ 54][211]=30604241436242737
[65066][ 54][212]=30604241436260515
[65067][ 54][213]=30604241436260517
[65068][ 54][214]=30604241436260535
[65069][ 54][215]=30604241436260537
[65070][ 54][216]=30604241436260715
[65071][ 54][217]=30604241436260717
[65072][ 54][218]=30604241436260735
[65073][ 54][219]=30604241436260737
[65074][ 54][220]=30604241436262515
[65075][ 54][221]=30604241436262517
[65076][ 54][222]=30604241436262535
[65077][ 54][223]=30604241436262537
[65078][ 54][224]=30604241436262715
[65079][ 54][225]=30604241436262717
[65080][ 54][226]=30604241436262735
[65081][ 54][227]=30604241436262737
[66155][ 55][100]=30604241434041404
[66156][ 55][101]=30604241434041406
[66157][ 55][102]=30604241434041424
[66158][ 55][103]=30604241434041426
[66159][ 55][104]=30604241434041604
[66160][ 55][105]=30604241434041606
[66161][ 55][106]=30604241434041624
[66162][ 55][107]=30604241434041626
[66163][ 55][108]=30604241434043404
[66164][ 55][109]=30604241434043406
[66165][ 55][110]=30604241434043424
[66166][ 55][111]=30604241434043426
[66167][ 55][112]=30604241434043604
[66168][ 55][113]=30604241434043606
[66169][ 55][114]=30604241434043624
[66170][ 55][115]=30604241434043626
[66171][ 55][116]=30604241434061404
[66172][ 55][117]=30604241434061406
[66173][ 55][118]=30604241434061424
[66174][ 55][119]=30604241434061426
[66175][ 55][120]=30604241434061604
[66176][ 55][121]=30604241434061606
[66177][ 55][122]=30604241434061624
[66178][ 55][123]=30604241434061626
[66179][ 55][124]=30604241434063404
[66180][ 55][125]=30604241434063406
[66181][ 55][126]=30604241434063424
[66182][ 55][127]=30604241434063426
[66183][ 55][128]=30604241434063604
[66184][ 55][129]=30604241434063606
[66185][ 55][130]=30604241434063624
[66186][ 55][131]=30604241434063626
[66187][ 55][132]=30604241434241404
[66188][ 55][133]=30604241434241406
[66189][ 55][134]=30604241434241424
[66190][ 55][135]=30604241434241426
[66191][ 55][136]=30604241434241604
[66192][ 55][137]=30604241434241606
[66193][ 55][138]=30604241434241624
[66194][ 55][139]=30604241434241626
[66195][ 55][140]=30604241434243404
[66196][ 55][141]=30604241434243406
[66197][ 55][142]=30604241434243424
[66198][ 55][143]=30604241434243426
[66199][ 55][144]=30604241434243604
[66200][ 55][145]=30604241434243606
[66201][ 55][146]=30604241434243624
[66202][ 55][147]=30604241434243626
[66203][ 55][148]=30604241434261404
[66204][ 55][149]=30604241434261406
[66205][ 55][150]=30604241434261424
[66206][ 55][151]=30604241434261426
[66207][ 55][152]=30604241434261604
[66208][ 55][153]=30604241434261606
[66209][ 55][154]=30604241434261624
[66210][ 55][155]=30604241434261626
[66211][ 55][156]=30604241434263404
[66212][ 55][157]=30604241434263406
[66213][ 55][158]=30604241434263424
[66214][ 55][159]=30604241434263426
[66215][ 55][160]=30604241434263604
[66216][ 55][161]=30604241434263606
[66217][ 55][162]=30604241434263624
[66218][ 55][163]=30604241434263626
[66219][ 55][164]=30604241436041404
[66220][ 55][165]=30604241436041406
[66221][ 55][166]=30604241436041424
[66222][ 55][167]=30604241436041426
[66223][ 55][168]=30604241436041604
[66224][ 55][169]=30604241436041606
[66225][ 55][170]=30604241436041624
[66226][ 55][171]=30604241436041626
[66227][ 55][172]=30604241436043404
[66228][ 55][173]=30604241436043406
[66229][ 55][174]=30604241436043424
[66230][ 55][175]=30604241436043426
[66231][ 55][176]=30604241436043604
[66232][ 55][177]=30604241436043606
[66233][ 55][178]=30604241436043624
[66234][ 55][179]=30604241436043626
[66235][ 55][180]=30604241436061404
[66236][ 55][181]=30604241436061406
[66237][ 55][182]=30604241436061424
[66238][ 55][183]=30604241436061426
[66239][ 55][184]=30604241436061604
[66240][ 55][185]=30604241436061606
[66241][ 55][186]=30604241436061624
[66242][ 55][187]=30604241436061626
[66243][ 55][188]=30604241436063404
[66244][ 55][189]=30604241436063406
[66245][ 55][190]=30604241436063424
[66246][ 55][191]=30604241436063426
[66247][ 55][192]=30604241436063604
[66248][ 55][193]=30604241436063606
[66249][ 55][194]=30604241436063624
[66250][ 55][195]=30604241436063626
[66251][ 55][196]=30604241436241404
[66252][ 55][197]=30604241436241406
[66253][ 55][198]=30604241436241424
[66254][ 55][199]=30604241436241426
[66255][ 55][200]=30604241436241604
[66256][ 55][201]=30604241436241606
[66257][ 55][202]=30604241436241624
[66258][ 55][203]=30604241436241626
[66259][ 55][204]=30604241436243404
[66260][ 55][205]=30604241436243406
[66261][ 55][206]=30604241436243424
[66262][ 55][207]=30604241436243426
[66263][ 55][208]=30604241436243604
[66264][ 55][209]=30604241436243606
[66265][ 55][210]=30604241436243624
[66266][ 55][211]=30604241436243626
[66267][ 55][212]=30604241436261404
[66268][ 55][213]=30604241436261406
[66269][ 55][214]=30604241436261424
[66270][ 55][215]=30604241436261426
[66271][ 55][216]=30604241436261604
[66272][ 55][217]=30604241436261606
[66273][ 55][218]=30604241436261624
[66274][ 55][219]=30604241436261626
[66275][ 55][220]=30604241436263404
[66276][ 55][221]=30604241436263406
[66277][ 55][222]=30604241436263424
[66278][ 55][223]=30604241436263426
[66279][ 55][224]=30604241436263604
[66280][ 55][225]=30604241436263606
[66281][ 55][226]=30604241436263624
[66282][ 55][227]=30604241436263626
[67356][ 56][100]=30604241434041405
[67357][ 56][101]=30604241434041407
[67358][ 56][102]=30604241434041425
[67359][ 56][103]=30604241434041427
[67360][ 56][104]=30604241434041605
[67361][ 56][105]=30604241434041607
[67362][ 56][106]=30604241434041625
[67363][ 56][107]=30604241434041627
[67364][ 56][108]=30604241434043405
[67365][ 56][109]=30604241434043407
[67366][ 56][110]=30604241434043425
[67367][ 56][111]=30604241434043427
[67368][ 56][112]=30604241434043605
[67369][ 56][113]=30604241434043607
[67370][ 56][114]=30604241434043625
[67371][ 56][115]=30604241434043627
[67372][ 56][116]=30604241434061405
[67373][ 56][117]=30604241434061407
[67374][ 56][118]=30604241434061425
[67375][ 56][119]=30604241434061427
[67376][ 56][120]=30604241434061605
[67377][ 56][121]=30604241434061607
[67378][ 56][122]=30604241434061625
[67379][ 56][123]=30604241434061627
[67380][ 56][124]=30604241434063405
[67381][ 56][125]=30604241434063407
[67382][ 56][126]=30604241434063425
[67383][ 56][127]=30604241434063427
[67384][ 56][128]=30604241434063605
[67385][ 56][129]=30604241434063607
[67386][ 56][130]=30604241434063625
[67387][ 56][131]=30604241434063627
[67388][ 56][132]=30604241434241405
[67389][ 56][133]=30604241434241407
[67390][ 56][134]=30604241434241425
[67391][ 56][135]=30604241434241427
[67392][ 56][136]=30604241434241605
[67393][ 56][137]=30604241434241607
[67394][ 56][138]=30604241434241625
[67395][ 56][139]=30604241434241627
[67396][ 56][140]=30604241434243405
[67397][ 56][141]=30604241434243407
[67398][ 56][142]=30604241434243425
[67399][ 56][143]=30604241434243427
[67400][ 56][144]=30604241434243605
[67401][ 56][145]=30604241434243607
[67402][ 56][146]=30604241434243625
[67403][ 56][147]=30604241434243627
[67404][ 56][148]=30604241434261405
[67405][ 56][149]=30604241434261407
[67406][ 56][150]=30604241434261425
[67407][ 56][151]=30604241434261427
[67408][ 56][152]=30604241434261605
[67409][ 56][153]=30604241434261607
[67410][ 56][154]=30604241434261625
[67411][ 56][155]=30604241434261627
[67412][ 56][156]=30604241434263405
[67413][ 56][157]=30604241434263407
[67414][ 56][158]=30604241434263425
[67415][ 56][159]=30604241434263427
[67416][ 56][160]=30604241434263605
[67417][ 56][161]=30604241434263607
[67418][ 56][162]=30604241434263625
[67419][ 56][163]=30604241434263627
[67420][ 56][164]=30604241436041405
[67421][ 56][165]=30604241436041407
[67422][ 56][166]=30604241436041425
[67423][ 56][167]=30604241436041427
[67424][ 56][168]=30604241436041605
[67425][ 56][169]=30604241436041607
[67426][ 56][170]=30604241436041625
[67427][ 56][171]=30604241436041627
[67428][ 56][172]=30604241436043405
[67429][ 56][173]=30604241436043407
[67430][ 56][174]=30604241436043425
[67431][ 56][175]=30604241436043427
[67432][ 56][176]=30604241436043605
[67433][ 56][177]=30604241436043607
[67434][ 56][178]=30604241436043625
[67435][ 56][179]=30604241436043627
[67436][ 56][180]=30604241436061405
[67437][ 56][181]=30604241436061407
[67438][ 56][182]=30604241436061425
[67439][ 56][183]=30604241436061427
[67440][ 56][184]=30604241436061605
[67441][ 56][185]=30604241436061607
[67442][ 56][186]=30604241436061625
[67443][ 56][187]=30604241436061627
[67444][ 56][188]=30604241436063405
[67445][ 56][189]=30604241436063407
[67446][ 56][190]=30604241436063425
[67447][ 56][191]=30604241436063427
[67448][ 56][192]=30604241436063605
[67449][ 56][193]=30604241436063607
[67450][ 56][194]=30604241436063625
[67451][ 56][195]=30604241436063627
[67452][ 56][196]=30604241436241405
[67453][ 56][197]=30604241436241407
