[363903][303][  0]=30604241514062604
[372391][310][ 81]=30604241516242717
[372392][310][ 82]=30604241516242735
[372393][310][ 83]=30604241516242737
[372394][310][ 84]=30604241516260515
[372395][310][ 85]=30604241516260517
[372396][310][ 86]=30604241516260535
[372397][310][ 87]=30604241516260537
[372398][310][ 88]=30604241516260715
[372399][310][ 89]=30604241516260717
[372400][310][ 90]=30604241516260735
[372401][310][ 91]=30604241516260737
[372402][310][ 92]=30604241516262515
[372403][310][ 93]=30604241516262517
[372404][310][ 94]=30604241516262535
[372405][310][ 95]=30604241516262537
[372406][310][ 96]=30604241516262715
[372407][310][ 97]=30604241516262717
[372408][310][ 98]=30604241516262735
[372409][310][ 99]=30604241516262737
[373511][311][  0]=30604241514063604
[373512][311][  1]=30604241514063606
[373513][311][  2]=30604241514063624
[373514][311][  3]=30604241514063626
[373515][311][  4]=30604241514241404
[373516][311][  5]=30604241514241406
[373517][311][  6]=30604241514241424
[373518][311][  7]=30604241514241426
[373519][311][  8]=30604241514241604
[373520][311][  9]=30604241514241606
[373521][311][ 10]=30604241514241624
[373522][311][ 11]=30604241514241626
[373523][311][ 12]=30604241514243404
[373524][311][ 13]=30604241514243406
[373525][311][ 14]=30604241514243424
[373526][311][ 15]=30604241514243426
[373527][311][ 16]=30604241514243604
[373528][311][ 17]=30604241514243606
[373529][311][ 18]=30604241514243624
[373530][311][ 19]=30604241514243626
[373531][311][ 20]=30604241514261404
[373532][311][ 21]=30604241514261406
[373533][311][ 22]=30604241514261424
[373534][311][ 23]=30604241514261426
[373535][311][ 24]=30604241514261604
[373536][311][ 25]=30604241514261606
[373537][311][ 26]=30604241514261624
[373538][311][ 27]=30604241514261626
[373539][311][ 28]=30604241514263404
[373540][311][ 29]=30604241514263406
[373541][311][ 30]=30604241514263424
[373542][311][ 31]=30604241514263426
[373543][311][ 32]=30604241514263604
[373544][311][ 33]=30604241514263606
[373545][311][ 34]=30604241514263624
[373546][311][ 35]=30604241514263626
[373547][311][ 36]=30604241516041404
[373548][311][ 37]=30604241516041406
[373549][311][ 38]=30604241516041424
[373550][311][ 39]=30604241516041426
[373551][311][ 40]=30604241516041604
[373552][311][ 41]=30604241516041606
[373553][311][ 42]=30604241516041624
[373554][311][ 43]=30604241516041626
[373555][311][ 44]=30604241516043404
[373556][311][ 45]=30604241516043406
[373557][311][ 46]=30604241516043424
[373558][311][ 47]=30604241516043426
[373559][311][ 48]=30604241516043604
[373560][311][ 49]=30604241516043606
[373561][311][ 50]=30604241516043624
[373562][311][ 51]=30604241516043626
[373563][311][ 52]=30604241516061404
[373564][311][ 53]=30604241516061406
[373565][311][ 54]=30604241516061424
[373566][311][ 55]=30604241516061426
[373567][311][ 56]=30604241516061604
[373568][311][ 57]=30604241516061606
[373569][311][ 58]=30604241516061624
[373570][311][ 59]=30604241516061626
[373571][311][ 60]=30604241516063404
[373572][311][ 61]=30604241516063406
[373573][311][ 62]=30604241516063424
[373574][311][ 63]=30604241516063426
[373575][311][ 64]=30604241516063604
[373576][311][ 65]=30604241516063606
[373577][311][ 66]=30604241516063624
[373578][311][ 67]=30604241516063626
[373579][311][ 68]=30604241516241404
[373580][311][ 69]=30604241516241406
[373581][311][ 70]=30604241516241424
[373582][311][ 71]=30604241516241426
[373583][311][ 72]=30604241516241604
[373584][311][ 73]=30604241516241606
[373585][311][ 74]=30604241516241624
[373586][311][ 75]=30604241516241626
[373587][311][ 76]=30604241516243404
[373588][311][ 77]=30604241516243406
[373589][311][ 78]=30604241516243424
[373590][311][ 79]=30604241516243426
[373591][311][ 80]=30604241516243604
[373592][311][ 81]=30604241516243606
[373593][311][ 82]=30604241516243624
[373594][311][ 83]=30604241516243626
[373595][311][ 84]=30604241516261404
[373596][311][ 85]=30604241516261406
[373597][311][ 86]=30604241516261424
[373598][311][ 87]=30604241516261426
[373599][311][ 88]=30604241516261604
[373600][311][ 89]=30604241516261606
[373601][311][ 90]=30604241516261624
[373602][311][ 91]=30604241516261626
[373603][311][ 92]=30604241516263404
[373604][311][ 93]=30604241516263406
[373605][311][ 94]=30604241516263424
[373606][311][ 95]=30604241516263426
[373607][311][ 96]=30604241516263604
[373608][311][ 97]=30604241516263606
[373609][311][ 98]=30604241516263624
[373610][311][ 99]=30604241516263626
[374712][312][  0]=30604241514063605
[374713][312][  1]=30604241514063607
[374714][312][  2]=30604241514063625
[374715][312][  3]=30604241514063627
[374716][312][  4]=30604241514241405
[374717][312][  5]=30604241514241407
[374718][312][  6]=30604241514241425
[374719][312][  7]=30604241514241427
[374720][312][  8]=30604241514241605
[374721][312][  9]=30604241514241607
[374722][312][ 10]=30604241514241625
[374723][312][ 11]=30604241514241627
[374724][312][ 12]=30604241514243405
[374725][312][ 13]=30604241514243407
[374726][312][ 14]=30604241514243425
[374727][312][ 15]=30604241514243427
[374728][312][ 16]=30604241514243605
[374729][312][ 17]=30604241514243607
[374730][312][ 18]=30604241514243625
[374731][312][ 19]=30604241514243627
[374732][312][ 20]=30604241514261405
[374733][312][ 21]=30604241514261407
[374734][312][ 22]=30604241514261425
[374735][312][ 23]=30604241514261427
[374736][312][ 24]=30604241514261605
[374737][312][ 25]=30604241514261607
[374738][312][ 26]=30604241514261625
[374739][312][ 27]=30604241514261627
[374740][312][ 28]=30604241514263405
[374741][312][ 29]=30604241514263407
[374742][312][ 30]=30604241514263425
[374743][312][ 31]=30604241514263427
[374744][312][ 32]=30604241514263605
[374745][312][ 33]=30604241514263607
[374746][312][ 34]=30604241514263625
[374747][312][ 35]=30604241514263627
[374748][312][ 36]=30604241516041405
[374749][312][ 37]=30604241516041407
[374750][312][ 38]=30604241516041425
[374751][312][ 39]=30604241516041427
[374752][312][ 40]=30604241516041605
[374753][312][ 41]=30604241516041607
[374754][312][ 42]=30604241516041625
[374755][312][ 43]=30604241516041627
[374756][312][ 44]=30604241516043405
[374757][312][ 45]=30604241516043407
[374758][312][ 46]=30604241516043425
[374759][312][ 47]=30604241516043427
[374760][312][ 48]=30604241516043605
[374761][312][ 49]=30604241516043607
[374762][312][ 50]=30604241516043625
[374763][312][ 51]=30604241516043627
[374764][312][ 52]=30604241516061405
[374765][312][ 53]=30604241516061407
[374766][312][ 54]=30604241516061425
[374767][312][ 55]=30604241516061427
[374768][312][ 56]=30604241516061605
[374769][312][ 57]=30604241516061607
[374770][312][ 58]=30604241516061625
[374771][312][ 59]=30604241516061627
[374772][312][ 60]=30604241516063405
[374773][312][ 61]=30604241516063407
[374774][312][ 62]=30604241516063425
[374775][312][ 63]=30604241516063427
[374776][312][ 64]=30604241516063605
[374777][312][ 65]=30604241516063607
[374778][312][ 66]=30604241516063625
[374779][312][ 67]=30604241516063627
[374780][312][ 68]=30604241516241405
[374781][312][ 69]=30604241516241407
[374782][312][ 70]=30604241516241425
[374783][312][ 71]=30604241516241427
[374784][312][ 72]=30604241516241605
[374785][312][ 73]=30604241516241607
[374786][312][ 74]=30604241516241625
[374787][312][ 75]=30604241516241627
[374788][312][ 76]=30604241516243405
[374789][312][ 77]=30604241516243407
[374790][312][ 78]=30604241516243425
[374791][312][ 79]=30604241516243427
[374792][312][ 80]=30604241516243605
[374793][312][ 81]=30604241516243607
[374794][312][ 82]=30604241516243625
[374795][312][ 83]=30604241516243627
[374796][312][ 84]=30604241516261405
[374797][312][ 85]=30604241516261407
[374798][312][ 86]=30604241516261425
[374799][312][ 87]=30604241516261427
[374800][312][ 88]=30604241516261605
[374801][312][ 89]=30604241516261607
[374802][312][ 90]=30604241516261625
[374803][312][ 91]=30604241516261627
[374804][312][ 92]=30604241516263405
[374805][312][ 93]=30604241516263407
[374806][312][ 94]=30604241516263425
[374807][312][ 95]=30604241516263427
[374808][312][ 96]=30604241516263605
[374809][312][ 97]=30604241516263607
[374810][312][ 98]=30604241516263625
[374811][312][ 99]=30604241516263627
[375913][313][  0]=30604241514063614
[375914][313][  1]=30604241514063616
[375915][313][  2]=30604241514063634
[375916][313][  3]=30604241514063636
[375917][313][  4]=30604241514241414
[375918][313][  5]=30604241514241416
[375919][313][  6]=30604241514241434
[375920][313][  7]=30604241514241436
[375921][313][  8]=30604241514241614
[375922][313][  9]=30604241514241616
[375923][313][ 10]=30604241514241634
[375924][313][ 11]=30604241514241636
[375925][313][ 12]=30604241514243414
[375926][313][ 13]=30604241514243416
[375927][313][ 14]=30604241514243434
[375928][313][ 15]=30604241514243436
[375929][313][ 16]=30604241514243614
[375930][313][ 17]=30604241514243616
[375931][313][ 18]=30604241514243634
[375932][313][ 19]=30604241514243636
[375933][313][ 20]=30604241514261414
[375934][313][ 21]=30604241514261416
[375935][313][ 22]=30604241514261434
[375936][313][ 23]=30604241514261436
[375937][313][ 24]=30604241514261614
[375938][313][ 25]=30604241514261616
[375939][313][ 26]=30604241514261634
[375940][313][ 27]=30604241514261636
[375941][313][ 28]=30604241514263414
[375942][313][ 29]=30604241514263416
[375943][313][ 30]=30604241514263434
[375944][313][ 31]=30604241514263436
[375945][313][ 32]=30604241514263614
[375946][313][ 33]=30604241514263616
[375947][313][ 34]=30604241514263634
[375948][313][ 35]=30604241514263636
[375949][313][ 36]=30604241516041414
[375950][313][ 37]=30604241516041416
[375951][313][ 38]=30604241516041434
[375952][313][ 39]=30604241516041436
[375953][313][ 40]=30604241516041614
[375954][313][ 41]=30604241516041616
[375955][313][ 42]=30604241516041634
[375956][313][ 43]=30604241516041636
[375957][313][ 44]=30604241516043414
[375958][313][ 45]=30604241516043416
[375959][313][ 46]=30604241516043434
[375960][313][ 47]=30604241516043436
[375961][313][ 48]=30604241516043614
[375962][313][ 49]=30604241516043616
[375963][313][ 50]=30604241516043634
[375964][313][ 51]=30604241516043636
[375965][313][ 52]=30604241516061414
[375966][313][ 53]=30604241516061416
[375967][313][ 54]=30604241516061434
[375968][313][ 55]=30604241516061436
[375969][313][ 56]=30604241516061614
[375970][313][ 57]=30604241516061616
[375971][313][ 58]=30604241516061634
[375972][313][ 59]=30604241516061636
[375973][313][ 60]=30604241516063414
[375974][313][ 61]=30604241516063416
[375975][313][ 62]=30604241516063434
[375976][313][ 63]=30604241516063436
[375977][313][ 64]=30604241516063614
[375978][313][ 65]=30604241516063616
[375979][313][ 66]=30604241516063634
[375980][313][ 67]=30604241516063636
[375981][313][ 68]=30604241516241414
[375982][313][ 69]=30604241516241416
[375983][313][ 70]=30604241516241434
[375984][313][ 71]=30604241516241436
[375985][313][ 72]=30604241516241614
[375986][313][ 73]=30604241516241616
[375987][313][ 74]=30604241516241634
[375988][313][ 75]=30604241516241636
[375989][313][ 76]=30604241516243414
[375990][313][ 77]=30604241516243416
[375991][313][ 78]=30604241516243434
[375992][313][ 79]=30604241516243436
[375993][313][ 80]=30604241516243614
[375994][313][ 81]=30604241516243616
[375995][313][ 82]=30604241516243634
[375996][313][ 83]=30604241516243636
[375997][313][ 84]=30604241516261414
[375998][313][ 85]=30604241516261416
[375999][313][ 86]=30604241516261434
[376000][313][ 87]=30604241516261436
[376001][313][ 88]=30604241516261614
[376002][313][ 89]=30604241516261616
[376003][313][ 90]=30604241516261634
[376004][313][ 91]=30604241516261636
[376005][313][ 92]=30604241516263414
[376006][313][ 93]=30604241516263416
[376007][313][ 94]=30604241516263434
[376008][313][ 95]=30604241516263436
[376009][313][ 96]=30604241516263614
[376010][313][ 97]=30604241516263616
[376011][313][ 98]=30604241516263634
[376012][313][ 99]=30604241516263636
[377114][314][  0]=30604241514063615
[377115][314][  1]=30604241514063617
[377116][314][  2]=30604241514063635
[377117][314][  3]=30604241514063637
[377118][314][  4]=30604241514241415
[377119][314][  5]=30604241514241417
[377120][314][  6]=30604241514241435
[377121][314][  7]=30604241514241437
[377122][314][  8]=30604241514241615
[377123][314][  9]=30604241514241617
[377124][314][ 10]=30604241514241635
[377125][314][ 11]=30604241514241637
[377126][314][ 12]=30604241514243415
[377127][314][ 13]=30604241514243417
[377128][314][ 14]=30604241514243435
[377129][314][ 15]=30604241514243437
[377130][314][ 16]=30604241514243615
[377131][314][ 17]=30604241514243617
[377132][314][ 18]=30604241514243635
[377133][314][ 19]=30604241514243637
[377134][314][ 20]=30604241514261415
[377135][314][ 21]=30604241514261417
[377136][314][ 22]=30604241514261435
[377137][314][ 23]=30604241514261437
[377138][314][ 24]=30604241514261615
[377139][314][ 25]=30604241514261617
[377140][314][ 26]=30604241514261635
[377141][314][ 27]=30604241514261637
[377142][314][ 28]=30604241514263415
[377143][314][ 29]=30604241514263417
[377144][314][ 30]=30604241514263435
[377145][314][ 31]=30604241514263437
[377146][314][ 32]=30604241514263615
[377147][314][ 33]=30604241514263617
[377148][314][ 34]=30604241514263635
[377149][314][ 35]=30604241514263637
[377150][314][ 36]=30604241516041415
[377151][314][ 37]=30604241516041417
[377152][314][ 38]=30604241516041435
[377153][314][ 39]=30604241516041437
[377154][314][ 40]=30604241516041615
[377155][314][ 41]=30604241516041617
[377156][314][ 42]=30604241516041635
[377157][314][ 43]=30604241516041637
[377158][314][ 44]=30604241516043415
[377159][314][ 45]=30604241516043417
[377160][314][ 46]=30604241516043435
[377161][314][ 47]=30604241516043437
[377162][314][ 48]=30604241516043615
[377163][314][ 49]=30604241516043617
[377164][314][ 50]=30604241516043635
[377165][314][ 51]=30604241516043637
[377166][314][ 52]=30604241516061415
[377167][314][ 53]=30604241516061417
[377168][314][ 54]=30604241516061435
[377169][314][ 55]=30604241516061437
[377170][314][ 56]=30604241516061615
[377171][314][ 57]=30604241516061617
[377172][314][ 58]=30604241516061635
[377173][314][ 59]=30604241516061637
[377174][314][ 60]=30604241516063415
[377175][314][ 61]=30604241516063417
[377176][314][ 62]=30604241516063435
[377177][314][ 63]=30604241516063437
[377178][314][ 64]=30604241516063615
[377179][314][ 65]=30604241516063617
[377180][314][ 66]=30604241516063635
[377181][314][ 67]=30604241516063637
[377182][314][ 68]=30604241516241415
[377183][314][ 69]=30604241516241417
[377184][314][ 70]=30604241516241435
[377185][314][ 71]=30604241516241437
[377186][314][ 72]=30604241516241615
[377187][314][ 73]=30604241516241617
[377188][314][ 74]=30604241516241635
[377189][314][ 75]=30604241516241637
[377190][314][ 76]=30604241516243415
[377191][314][ 77]=30604241516243417
[377192][314][ 78]=30604241516243435
[377193][314][ 79]=30604241516243437
[377194][314][ 80]=30604241516243615
[377195][314][ 81]=30604241516243617
[377196][314][ 82]=30604241516243635
[377197][314][ 83]=30604241516243637
[377198][314][ 84]=30604241516261415
[377199][314][ 85]=30604241516261417
[377200][314][ 86]=30604241516261435
[377201][314][ 87]=30604241516261437
[377202][314][ 88]=30604241516261615
[377203][314][ 89]=30604241516261617
[377204][314][ 90]=30604241516261635
[377205][314][ 91]=30604241516261637
[377206][314][ 92]=30604241516263415
[377207][314][ 93]=30604241516263417
[377208][314][ 94]=30604241516263435
[377209][314][ 95]=30604241516263437
[377210][314][ 96]=30604241516263615
[377211][314][ 97]=30604241516263617
[377212][314][ 98]=30604241516263635
[377213][314][ 99]=30604241516263637
[378315][315][  0]=30604241514063704
[378316][315][  1]=30604241514063706
[378317][315][  2]=30604241514063724
[378318][315][  3]=30604241514063726
[378319][315][  4]=30604241514241504
[378320][315][  5]=30604241514241506
[378321][315][  6]=30604241514241524
[378322][315][  7]=30604241514241526
[378323][315][  8]=30604241514241704
[378324][315][  9]=30604241514241706
[378325][315][ 10]=30604241514241724
[378326][315][ 11]=30604241514241726
[378327][315][ 12]=30604241514243504
[378328][315][ 13]=30604241514243506
[378329][315][ 14]=30604241514243524
[378330][315][ 15]=30604241514243526
[378331][315][ 16]=30604241514243704
